 run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
4161 6235.0 41454 l1 PP2 2.0 39.0 1.0 1.0 0.0 0.0 0.0 5.0 17.0 22.0 80002579.0
4162 6235.0 41454 l1 PP2 2.0 40.0 1.0 1.0 1.0 0.0 5.0 17.0 22.0 15.0 80002580.0
4163 6235.0 41454 l1 PP2 2.0 41.0 1.0 1.0 0.0 0.0 12.0 17.0 10.0 2.0 80002581.0
4164 6235.0 41454 l1 PP2 2.0 42.0 1.0 1.0 0.0 0.0 0.0 1.0 9.0 12.0 80002698.0
4165 6235.0 41454 l1 PP2 2.0 43.0 1.0 1.0 1.0 0.0 1.0 9.0 12.0 10.0 80002699.0
4166 6235.0 41454 l1 PP2 2.0 44.0 1.0 1.0 0.0 0.0 8.0 11.0 9.0 3.0 80002700.0
4167 6235.0 41454 l1 PP2 2.0 45.0 1.0 1.0 0.0 0.0 0.0 4.0 13.0 14.0 80002924.0
4168 6235.0 41454 l1 PP2 2.0 46.0 1.0 1.0 1.0 0.0 4.0 13.0 14.0 8.0 80002925.0
4169 6235.0 41454 l1 PP2 2.0 47.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 11.0 80002951.0
4170 6235.0 41454 l1 PP2 2.0 48.0 1.0 1.0 1.0 0.0 2.0 6.0 11.0 10.0 80002952.0
4171 6235.0 41454 l1 PP2 2.0 49.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 5.0 80002953.0
4172 6235.0 41454 l1 PP2 2.0 50.0 1.0 1.0 0.0 0.0 0.0 5.0 21.0 26.0 80003039.0
4173 6235.0 41454 l1 PP2 2.0 51.0 1.0 1.0 1.0 0.0 6.0 22.0 27.0 17.0 80003040.0
4174 6235.0 41454 l1 PP2 2.0 52.0 1.0 1.0 0.0 0.0 16.0 21.0 11.0 1.0 80003041.0
4175 6235.0 41454 l1 PP2 2.0 53.0 1.0 1.0 0.0 0.0 1.0 1.0 6.0 8.0 80003374.0
4176 6235.0 41454 l1 PP2 2.0 54.0 1.0 1.0 1.0 0.0 0.0 5.0 7.0 5.0 80003375.0
4177 6235.0 41454 l1 PP2 2.0 55.0 1.0 1.0 0.0 0.0 0.0 3.0 21.0 33.0 80003508.0
4178 6235.0 41454 l1 PP2 2.0 56.0 1.0 1.0 1.0 0.0 4.0 22.0 34.0 27.0 80003509.0
4179 6235.0 41454 l1 PP2 2.0 57.0 1.0 1.0 0.0 0.0 18.0 30.0 23.0 9.0 80003510.0
4180 6235.0 41454 l1 PP2 2.0 58.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80003833.0
4181 6235.0 41454 l1 PP2 2.0 59.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80003834.0
4182 6235.0 41454 l1 PP2 2.0 60.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 5.0 80004065.0
4183 6235.0 41454 l1 PP2 2.0 61.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 11.0 80004512.0
4184 6235.0 41454 l1 PP2 2.0 62.0 1.0 1.0 1.0 0.0 2.0 9.0 12.0 11.0 80004513.0
4185 6235.0 41454 l1 PP2 2.0 63.0 1.0 1.0 0.0 0.0 7.0 10.0 9.0 9.0 80004514.0
4186 6235.0 41454 l1 PP2 2.0 64.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 9.0 80004693.0
4187 6235.0 41454 l1 PP2 2.0 65.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 5.0 80004694.0
4188 6235.0 41454 l1 PP2 2.0 66.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 11.0 80004830.0
4189 6235.0 41454 l1 PP2 2.0 67.0 1.0 1.0 1.0 0.0 3.0 8.0 11.0 9.0 80004831.0
4190 6235.0 41454 l1 PP2 2.0 68.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 2.0 80004832.0
4191 6235.0 41454 l1 PP2 2.0 69.0 1.0 1.0 0.0 0.0 0.0 0.0 50.0 185.0 80004972.0
4192 6235.0 41454 l1 PP2 2.0 70.0 1.0 1.0 0.0 0.0 0.0 50.0 185.0 234.0 80004973.0
4193 6235.0 41454 l1 PP2 2.0 71.0 1.0 1.0 1.0 0.0 50.0 185.0 234.0 160.0 80004974.0
4194 6235.0 41454 l1 PP2 2.0 72.0 1.0 1.0 0.0 0.0 135.0 184.0 110.0 17.0 80004975.0
4195 6235.0 41454 l1 PP2 2.0 73.0 1.0 1.0 1.0 0.0 0.0 1.0 24.0 0.0 80004979.0
4196 6235.0 41454 l1 PP2 2.0 74.0 1.0 1.0 0.0 0.0 36.0 59.0 32.0 0.0 80004980.0
4197 6235.0 41454 l1 PP2 2.0 75.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 9.0 80005099.0
4198 6235.0 41454 l1 PP2 2.0 76.0 1.0 1.0 0.0 0.0 2.0 5.0 8.0 9.0 80005100.0
4199 6235.0 41454 l1 PP2 2.0 77.0 1.0 1.0 1.0 0.0 3.0 6.0 7.0 7.0 80005101.0
4200 6235.0 41454 l1 PP2 2.0 78.0 1.0 1.0 0.0 0.0 0.0 3.0 20.0 31.0 80005487.0
4201 6235.0 41454 l1 PP2 2.0 79.0 1.0 1.0 1.0 0.0 3.0 20.0 31.0 24.0 80005488.0
4202 6235.0 41454 l1 PP2 2.0 80.0 1.0 1.0 0.0 0.0 17.0 28.0 21.0 8.0 80005489.0
4203 6235.0 41454 l1 PP2 2.0 81.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 6.0 80005681.0
4204 6235.0 41454 l1 PP2 2.0 82.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80005901.0
4205 6235.0 41454 l1 PP2 2.0 83.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 12.0 80006095.0
4206 6235.0 41454 l1 PP2 2.0 84.0 1.0 1.0 1.0 0.0 2.0 8.0 12.0 10.0 80006096.0
4207 6235.0 41454 l1 PP2 2.0 85.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 3.0 80006097.0
4208 6235.0 41454 l1 PP2 2.0 86.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 19.0 80006211.0
4209 6235.0 41454 l1 PP2 2.0 87.0 1.0 1.0 1.0 0.0 0.0 6.0 19.0 19.0 80006212.0
4210 6235.0 41454 l1 PP2 2.0 88.0 1.0 1.0 1.0 0.0 7.0 20.0 20.0 11.0 80006213.0
4211 6235.0 41454 l1 PP2 2.0 89.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80006229.0
4212 6235.0 41454 l1 PP2 2.0 90.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 15.0 80006287.0
4213 6235.0 41454 l1 PP2 2.0 91.0 1.0 1.0 1.0 0.0 2.0 8.0 14.0 13.0 80006288.0
4214 6235.0 41454 l1 PP2 2.0 92.0 1.0 1.0 0.0 0.0 6.0 12.0 11.0 6.0 80006289.0
4215 6235.0 41454 l1 PP2 2.0 93.0 1.0 1.0 0.0 0.0 2.0 5.0 6.0 7.0 80006529.0
4216 6235.0 41454 l1 PP2 2.0 94.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 9.0 80006681.0
4217 6235.0 41454 l1 PP2 2.0 95.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 7.0 80006682.0
4218 6235.0 41454 l1 PP2 2.0 96.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 21.0 80006687.0
4219 6235.0 41454 l1 PP2 2.0 97.0 1.0 1.0 1.0 0.0 1.0 11.0 24.0 24.0 80006688.0
4220 6235.0 41454 l1 PP2 2.0 98.0 1.0 1.0 1.0 0.0 10.0 23.0 23.0 13.0 80006689.0
4221 6235.0 41454 l1 PP2 2.0 99.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80007082.0
4222 6235.0 41454 l1 PP2 2.0 100.0 1.0 1.0 1.0 0.0 5.0 8.0 8.0 4.0 80007083.0
4223 6235.0 41454 l1 PP2 2.0 101.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 7.0 80007121.0
4224 6235.0 41454 l1 PP2 2.0 102.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80007122.0
4225 6235.0 41454 l1 PP2 2.0 103.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 6.0 80007287.0
4226 6235.0 41454 l1 PP2 2.0 104.0 1.0 1.0 0.0 0.0 2.0 0.0 14.0 50.0 80007337.0
4227 6235.0 41454 l1 PP2 2.0 105.0 1.0 1.0 0.0 0.0 0.0 12.0 48.0 61.0 80007338.0
4228 6235.0 41454 l1 PP2 2.0 106.0 1.0 1.0 1.0 0.0 14.0 50.0 63.0 43.0 80007339.0
4229 6235.0 41454 l1 PP2 2.0 107.0 1.0 1.0 0.0 0.0 36.0 49.0 29.0 4.0 80007340.0
4230 6235.0 41454 l1 PP2 2.0 108.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 13.0 80007550.0
4231 6235.0 41454 l1 PP2 2.0 109.0 1.0 1.0 1.0 0.0 0.0 7.0 13.0 11.0 80007551.0
4232 6235.0 41454 l1 PP2 2.0 110.0 1.0 1.0 0.0 0.0 7.0 13.0 11.0 6.0 80007552.0
4233 6235.0 41454 l1 PP2 2.0 111.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 7.0 80007645.0
4234 6235.0 41454 l1 PP2 2.0 112.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 2.0 80007646.0
4235 6235.0 41454 l1 PP2 2.0 113.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80007743.0
4236 6235.0 41454 l1 PP2 2.0 114.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80007744.0
4237 6235.0 41454 l1 PP2 2.0 115.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 80007809.0
4238 6235.0 41454 l1 PP2 2.0 116.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 4.0 80007810.0
4239 6235.0 41454 l1 PP2 2.0 117.0 1.0 1.0 0.0 0.0 0.0 3.0 6.0 7.0 80007826.0
4240 6235.0 41454 l1 PP2 2.0 118.0 1.0 1.0 1.0 0.0 3.0 6.0 7.0 5.0 80007827.0
4241 6235.0 41454 l1 PP2 3.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 8.0 80000410.0
4242 6235.0 41454 l1 PP2 3.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 5.0 80000411.0
4243 6235.0 41454 l1 PP2 3.0 2.0 1.0 1.0 0.0 0.0 1.0 5.0 10.0 11.0 80000563.0
4244 6235.0 41454 l1 PP2 3.0 3.0 1.0 1.0 1.0 0.0 4.0 9.0 10.0 6.0 80000564.0
4245 6235.0 41454 l1 PP2 3.0 4.0 1.0 1.0 0.0 0.0 0.0 2.0 23.0 41.0 80000635.0
4246 6235.0 41454 l1 PP2 3.0 5.0 1.0 1.0 1.0 0.0 3.0 24.0 42.0 35.0 80000636.0
4247 6235.0 41454 l1 PP2 3.0 6.0 1.0 1.0 0.0 0.0 21.0 39.0 32.0 14.0 80000637.0
4248 6235.0 41454 l1 PP2 3.0 7.0 1.0 1.0 0.0 0.0 0.0 2.0 15.0 29.0 80000849.0
4249 6235.0 41454 l1 PP2 3.0 8.0 1.0 1.0 1.0 0.0 2.0 15.0 29.0 24.0 80000850.0
4250 6235.0 41454 l1 PP2 3.0 9.0 1.0 1.0 0.0 0.0 13.0 27.0 22.0 10.0 80000851.0
4251 6235.0 41454 l1 PP2 3.0 10.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 36.0 80000883.0
4252 6235.0 41454 l1 PP2 3.0 11.0 1.0 1.0 0.0 0.0 1.0 6.0 36.0 61.0 80000884.0
4253 6235.0 41454 l1 PP2 3.0 12.0 1.0 1.0 1.0 0.0 5.0 35.0 60.0 52.0 80000885.0
4254 6235.0 41454 l1 PP2 3.0 13.0 1.0 1.0 0.0 0.0 30.0 55.0 47.0 21.0 80000886.0
4255 6235.0 41454 l1 PP2 3.0 14.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80000937.0
4256 6235.0 41454 l1 PP2 3.0 15.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80000938.0
4257 6235.0 41454 l1 PP2 3.0 16.0 1.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 80001111.0
4258 6235.0 41454 l1 PP2 3.0 17.0 1.0 1.0 0.0 0.0 5.0 11.0 10.0 10.0 80001112.0
4259 6235.0 41454 l1 PP2 3.0 18.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 21.0 80001114.0
4260 6235.0 41454 l1 PP2 3.0 19.0 1.0 1.0 1.0 0.0 0.0 12.0 22.0 15.0 80001115.0
4261 6235.0 41454 l1 PP2 3.0 20.0 1.0 1.0 0.0 0.0 12.0 22.0 15.0 4.0 80001116.0
4262 6235.0 41454 l1 PP2 3.0 21.0 1.0 1.0 0.0 0.0 0.0 5.0 37.0 65.0 80001165.0
4263 6235.0 41454 l1 PP2 3.0 22.0 1.0 1.0 1.0 0.0 6.0 38.0 66.0 55.0 80001166.0
4264 6235.0 41454 l1 PP2 3.0 23.0 1.0 1.0 0.0 0.0 32.0 60.0 49.0 21.0 80001167.0
4265 6235.0 41454 l1 PP2 3.0 24.0 1.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 80001287.0
4266 6235.0 41454 l1 PP2 3.0 25.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 4.0 80001288.0
4267 6235.0 41454 l1 PP2 3.0 26.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 9.0 80001302.0
4268 6235.0 41454 l1 PP2 3.0 27.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 9.0 80001303.0
4269 6235.0 41454 l1 PP2 3.0 28.0 1.0 1.0 1.0 0.0 5.0 8.0 8.0 4.0 80001304.0
4270 6235.0 41454 l1 PP2 3.0 29.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80001649.0
4271 6235.0 41454 l1 PP2 3.0 30.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 3.0 80001650.0
4272 6235.0 41454 l1 PP2 3.0 31.0 1.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 80002046.0
4273 6235.0 41454 l1 PP2 3.0 32.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 5.0 80002047.0
4274 6235.0 41454 l1 PP2 3.0 33.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 14.0 80002201.0
4275 6235.0 41454 l1 PP2 3.0 34.0 1.0 1.0 0.0 0.0 2.0 7.0 13.0 18.0 80002202.0
4276 6235.0 41454 l1 PP2 3.0 35.0 1.0 1.0 0.0 0.0 5.0 11.0 16.0 17.0 80002203.0
4277 6235.0 41454 l1 PP2 3.0 36.0 1.0 1.0 1.0 0.0 6.0 11.0 12.0 6.0 80002204.0
4278 6235.0 41454 l1 PP2 3.0 37.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80002579.0
4279 6235.0 41454 l1 PP2 3.0 38.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 5.0 80002580.0
4280 6235.0 41454 l1 PP2 3.0 39.0 1.0 1.0 0.0 0.0 2.0 4.0 9.0 11.0 80002837.0
4281 6235.0 41454 l1 PP2 3.0 40.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 6.0 80002838.0
4282 6235.0 41454 l1 PP2 3.0 41.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 2.0 80002843.0
4283 6235.0 41454 l1 PP2 3.0 42.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80002924.0
4284 6235.0 41454 l1 PP2 3.0 43.0 1.0 1.0 1.0 0.0 3.0 7.0 8.0 5.0 80002925.0
4285 6235.0 41454 l1 PP2 3.0 44.0 1.0 1.0 0.0 0.0 1.0 0.0 6.0 10.0 80002974.0
4286 6235.0 41454 l1 PP2 3.0 45.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 80002975.0
4287 6235.0 41454 l1 PP2 3.0 46.0 1.0 1.0 0.0 0.0 6.0 10.0 9.0 4.0 80002976.0
4288 6235.0 41454 l1 PP2 3.0 47.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80003040.0
4289 6235.0 41454 l1 PP2 3.0 48.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 11.0 80003508.0
4290 6235.0 41454 l1 PP2 3.0 49.0 1.0 1.0 1.0 0.0 2.0 8.0 13.0 10.0 80003509.0
4291 6235.0 41454 l1 PP2 3.0 50.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 3.0 80003510.0
4292 6235.0 41454 l1 PP2 3.0 51.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 10.0 80003601.0
4293 6235.0 41454 l1 PP2 3.0 52.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 7.0 80003602.0
4294 6235.0 41454 l1 PP2 3.0 53.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 11.0 80004251.0
4295 6235.0 41454 l1 PP2 3.0 54.0 1.0 1.0 1.0 0.0 0.0 6.0 10.0 7.0 80004252.0
4296 6235.0 41454 l1 PP2 3.0 55.0 1.0 1.0 0.0 0.0 6.0 10.0 7.0 2.0 80004253.0
4297 6235.0 41454 l1 PP2 3.0 56.0 1.0 1.0 0.0 0.0 1.0 1.0 8.0 19.0 80004421.0
4298 6235.0 41454 l1 PP2 3.0 57.0 1.0 1.0 0.0 0.0 0.0 7.0 18.0 20.0 80004422.0
4299 6235.0 41454 l1 PP2 3.0 58.0 1.0 1.0 1.0 0.0 7.0 18.0 20.0 14.0 80004423.0
4300 6235.0 41454 l1 PP2 3.0 59.0 1.0 1.0 0.0 0.0 11.0 13.0 7.0 0.0 80004424.0
4301 6235.0 41454 l1 PP2 3.0 60.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80004882.0
4302 6235.0 41454 l1 PP2 3.0 61.0 1.0 1.0 0.0 0.0 1.0 4.0 14.0 17.0 80004973.0
4303 6235.0 41454 l1 PP2 3.0 62.0 1.0 1.0 1.0 0.0 3.0 13.0 16.0 11.0 80004974.0
4304 6235.0 41454 l1 PP2 3.0 63.0 1.0 1.0 0.0 0.0 10.0 13.0 8.0 1.0 80004975.0
4305 6235.0 41454 l1 PP2 3.0 64.0 1.0 1.0 1.0 0.0 0.0 7.0 11.0 7.0 80004979.0
4306 6235.0 41454 l1 PP2 3.0 65.0 1.0 1.0 0.0 0.0 8.0 12.0 8.0 2.0 80004980.0
4307 6235.0 41454 l1 PP2 3.0 66.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 10.0 80005057.0
4308 6235.0 41454 l1 PP2 3.0 67.0 1.0 1.0 1.0 0.0 1.0 8.0 12.0 10.0 80005058.0
4309 6235.0 41454 l1 PP2 3.0 68.0 1.0 1.0 0.0 0.0 7.0 11.0 9.0 3.0 80005059.0
4310 6235.0 41454 l1 PP2 3.0 69.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 35.0 80005444.0
4311 6235.0 41454 l1 PP2 3.0 70.0 1.0 1.0 0.0 0.0 0.0 8.0 35.0 45.0 80005445.0
4312 6235.0 41454 l1 PP2 3.0 71.0 1.0 1.0 1.0 0.0 9.0 36.0 46.0 30.0 80005446.0
4313 6235.0 41454 l1 PP2 3.0 72.0 1.0 1.0 0.0 0.0 27.0 37.0 21.0 2.0 80005447.0
4314 6235.0 41454 l1 PP2 3.0 73.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80005488.0
4315 6235.0 41454 l1 PP2 3.0 74.0 1.0 1.0 0.0 0.0 0.0 0.0 13.0 89.0 80005642.0
4316 6235.0 41454 l1 PP2 3.0 75.0 1.0 1.0 0.0 0.0 0.0 14.0 90.0 155.0 80005643.0
4317 6235.0 41454 l1 PP2 3.0 76.0 1.0 1.0 1.0 0.0 14.0 90.0 155.0 133.0 80005644.0
4318 6235.0 41454 l1 PP2 3.0 77.0 1.0 1.0 0.0 0.0 76.0 141.0 119.0 56.0 80005645.0
4319 6235.0 41454 l1 PP2 3.0 78.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 7.0 80005786.0
4320 6235.0 41454 l1 PP2 3.0 79.0 1.0 1.0 0.0 0.0 5.0 7.0 6.0 4.0 80005787.0
4321 6235.0 41454 l1 PP2 3.0 80.0 1.0 1.0 0.0 0.0 0.0 1.0 10.0 17.0 80005900.0
4322 6235.0 41454 l1 PP2 3.0 81.0 1.0 1.0 1.0 0.0 1.0 10.0 17.0 13.0 80005901.0
4323 6235.0 41454 l1 PP2 3.0 82.0 1.0 1.0 0.0 0.0 9.0 16.0 12.0 6.0 80005902.0
4324 6235.0 41454 l1 PP2 3.0 83.0 1.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 80006096.0
4325 6235.0 41454 l1 PP2 3.0 84.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 5.0 80006097.0
4326 6235.0 41454 l1 PP2 3.0 85.0 1.0 1.0 0.0 0.0 1.0 0.0 13.0 234.0 80006210.0
4327 6235.0 41454 l1 PP2 3.0 86.0 1.0 1.0 0.0 0.0 0.0 12.0 233.0 557.0 80006211.0
4328 6235.0 41454 l1 PP2 3.0 87.0 1.0 1.0 0.0 0.0 14.0 235.0 559.0 569.0 80006212.0
4329 6235.0 41454 l1 PP2 3.0 88.0 1.0 1.0 1.0 0.0 221.0 545.0 555.0 318.0 80006213.0
4330 6235.0 41454 l1 PP2 3.0 89.0 1.0 1.0 0.0 0.0 324.0 334.0 97.0 0.0 80006214.0
4331 6235.0 41454 l1 PP2 3.0 90.0 1.0 1.0 0.0 0.0 0.0 4.0 7.0 9.0 80006227.0
4332 6235.0 41454 l1 PP2 3.0 91.0 1.0 1.0 1.0 0.0 4.0 7.0 9.0 7.0 80006228.0
4333 6235.0 41454 l1 PP2 3.0 92.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80006287.0
4334 6235.0 41454 l1 PP2 3.0 93.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 10.0 80006288.0
4335 6235.0 41454 l1 PP2 3.0 94.0 1.0 1.0 1.0 0.0 5.0 9.0 9.0 4.0 80006289.0
4336 6235.0 41454 l1 PP2 3.0 95.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 11.0 80006337.0
4337 6235.0 41454 l1 PP2 3.0 96.0 1.0 1.0 0.0 0.0 2.0 6.0 11.0 17.0 80006338.0
4338 6235.0 41454 l1 PP2 3.0 97.0 1.0 1.0 0.0 0.0 4.0 9.0 15.0 17.0 80006339.0
4339 6235.0 41454 l1 PP2 3.0 98.0 1.0 1.0 0.0 0.0 5.0 11.0 13.0 15.0 80006340.0
4340 6235.0 41454 l1 PP2 3.0 99.0 1.0 1.0 1.0 0.0 6.0 8.0 10.0 10.0 80006341.0
4341 6235.0 41454 l1 PP2 3.0 100.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 10.0 80006447.0
4342 6235.0 41454 l1 PP2 3.0 101.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80006448.0
4343 6235.0 41454 l1 PP2 3.0 102.0 1.0 1.0 0.0 0.0 2.0 3.0 10.0 24.0 80006530.0
4344 6235.0 41454 l1 PP2 3.0 103.0 1.0 1.0 0.0 0.0 1.0 8.0 22.0 25.0 80006531.0
4345 6235.0 41454 l1 PP2 3.0 104.0 1.0 1.0 1.0 0.0 7.0 21.0 24.0 16.0 80006532.0
4346 6235.0 41454 l1 PP2 3.0 105.0 1.0 1.0 0.0 0.0 14.0 17.0 9.0 0.0 80006533.0
4347 6235.0 41454 l1 PP2 3.0 106.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 8.0 80006631.0
4348 6235.0 41454 l1 PP2 3.0 107.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 6.0 80006632.0
4349 6235.0 41454 l1 PP2 3.0 108.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 2.0 80006689.0
4350 6235.0 41454 l1 PP2 3.0 109.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 11.0 80007169.0
4351 6235.0 41454 l1 PP2 3.0 110.0 1.0 1.0 1.0 0.0 2.0 9.0 12.0 8.0 80007170.0
4352 6235.0 41454 l1 PP2 3.0 111.0 1.0 1.0 0.0 0.0 7.0 10.0 6.0 2.0 80007171.0
4353 6235.0 41454 l1 PP2 3.0 112.0 1.0 1.0 1.0 0.0 1.0 5.0 10.0 9.0 80007287.0
4354 6235.0 41454 l1 PP2 3.0 113.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 5.0 80007288.0
4355 6235.0 41454 l1 PP2 3.0 114.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 10.0 80007338.0
4356 6235.0 41454 l1 PP2 3.0 115.0 1.0 1.0 1.0 0.0 3.0 9.0 11.0 7.0 80007339.0
4357 6235.0 41454 l1 PP2 3.0 116.0 1.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 80007543.0
4358 6235.0 41454 l1 PP2 3.0 117.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 4.0 80007544.0
4359 6235.0 41454 l1 PP2 3.0 118.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 7.0 80007550.0
4360 6235.0 41454 l1 PP2 3.0 119.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 6.0 80007551.0
4361 6235.0 41454 l1 PP2 4.0 0.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 5.0 80000028.0
4362 6235.0 41454 l1 PP2 4.0 1.0 1.0 1.0 0.0 0.0 1.0 3.0 12.0 20.0 80000635.0
4363 6235.0 41454 l1 PP2 4.0 2.0 1.0 1.0 1.0 0.0 2.0 11.0 19.0 15.0 80000636.0
4364 6235.0 41454 l1 PP2 4.0 3.0 1.0 1.0 0.0 0.0 9.0 17.0 13.0 5.0 80000637.0
4365 6235.0 41454 l1 PP2 4.0 4.0 1.0 1.0 0.0 0.0 2.0 4.0 9.0 13.0 80000669.0
4366 6235.0 41454 l1 PP2 4.0 5.0 1.0 1.0 1.0 0.0 2.0 7.0 11.0 8.0 80000670.0
4367 6235.0 41454 l1 PP2 4.0 6.0 1.0 1.0 0.0 0.0 5.0 9.0 6.0 1.0 80000671.0
4368 6235.0 41454 l1 PP2 4.0 7.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 10.0 80000714.0
4369 6235.0 41454 l1 PP2 4.0 8.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80000715.0
4370 6235.0 41454 l1 PP2 4.0 9.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 5.0 80001028.0
4371 6235.0 41454 l1 PP2 4.0 10.0 1.0 1.0 0.0 0.0 0.0 1.0 10.0 17.0 80001114.0
4372 6235.0 41454 l1 PP2 4.0 11.0 1.0 1.0 1.0 0.0 1.0 10.0 17.0 13.0 80001115.0
4373 6235.0 41454 l1 PP2 4.0 12.0 1.0 1.0 0.0 0.0 9.0 16.0 12.0 6.0 80001116.0
4374 6235.0 41454 l1 PP2 4.0 13.0 1.0 1.0 0.0 0.0 0.0 1.0 42.0 98.0 80003139.0
4375 6235.0 41454 l1 PP2 4.0 14.0 1.0 1.0 1.0 0.0 2.0 43.0 99.0 98.0 80003140.0
4376 6235.0 41454 l1 PP2 4.0 15.0 1.0 1.0 0.0 0.0 41.0 97.0 96.0 54.0 80003141.0
4377 6235.0 41454 l1 PP2 4.0 16.0 1.0 1.0 0.0 0.0 56.0 55.0 13.0 0.0 80003142.0
